year,sex,name,n,prop
2000,F,Brielle,332,1.6643e-4
2000,F,Laney,332,1.6643e-4
2000,F,Sally,330,1.6542e-4
2000,F,Lizette,329,1.6492e-4
2000,F,Tracy,329,1.6492e-4
2000,F,Lilian,328,1.6442e-4
2000,F,Rebeca,328,1.6442e-4
2000,F,Chandler,326,1.6342e-4
2000,F,Jenifer,326,1.6342e-4
2000,F,Valentina,325,1.6292e-4
2000,F,America,324,1.6242e-4
2000,F,Candice,324,1.6242e-4
2000,F,Diane,324,1.6242e-4
2000,F,Abigayle,323,1.6191e-4
2000,F,Susana,323,1.6191e-4
2000,F,Aliya,322,1.6141e-4
2000,F,Casandra,322,1.6141e-4
2000,F,Harmony,322,1.6141e-4
2000,F,Jacey,322,1.6141e-4
2000,F,Alena,321,1.6091e-4
2000,F,Aylin,321,1.6091e-4
2000,F,Carol,321,1.6091e-4
2000,F,Shea,321,1.6091e-4
2000,F,Stephany,321,1.6091e-4
2000,F,Aniyah,320,1.6041e-4
2000,F,Zoie,320,1.6041e-4
2000,F,Jackeline,319,1.5991e-4
2000,F,Alia,318,1.5941e-4
2000,F,Gwendolyn,317,1.5891e-4
2000,F,Savana,317,1.5891e-4
2000,F,Damaris,316,1.5841e-4
2000,F,Violet,316,1.5841e-4
2000,F,Marian,315,1.579e-4
2000,F,Anita,314,1.574e-4
2000,F,Jaime,314,1.574e-4
2000,F,Alexandrea,313,1.569e-4
2000,F,Dorothy,313,1.569e-4
2000,F,Jaiden,313,1.569e-4
2000,F,Kristine,312,1.564e-4
2000,F,Carli,311,1.559e-4
2000,F,Gretchen,310,1.554e-4
2000,F,Janice,310,1.554e-4
2000,F,Annette,309,1.549e-4
2000,F,Mariela,309,1.549e-4
2000,F,Amani,308,1.544e-4
2000,F,Maura,308,1.544e-4
2000,F,Bella,307,1.5389e-4
2000,F,Kaylynn,307,1.5389e-4
2000,F,Lila,306,1.5339e-4
2000,F,Armani,305,1.5289e-4
2000,F,Anissa,304,1.5239e-4
2000,F,Aubree,304,1.5239e-4
2000,F,Kelsi,304,1.5239e-4
2000,F,Greta,301,1.5089e-4
2000,F,Kaya,301,1.5089e-4
2000,F,Kayli,301,1.5089e-4
2000,F,Lillie,301,1.5089e-4
2000,F,Willow,301,1.5089e-4
2000,F,Ansley,300,1.5038e-4
2000,F,Catalina,300,1.5038e-4
2000,F,Lia,300,1.5038e-4
2000,F,Maci,299,1.4988e-4
2000,F,Celina,298,1.4938e-4
2000,F,Mattie,298,1.4938e-4
2000,F,Shyann,298,1.4938e-4
2000,F,Alysa,297,1.4888e-4
2000,F,Jaquelin,297,1.4888e-4
2000,F,Kasandra,297,1.4888e-4
2000,F,Quinn,297,1.4888e-4
2000,F,Cecelia,296,1.4838e-4
2000,F,Kallie,296,1.4838e-4
2000,F,Chaya,295,1.4788e-4
2000,F,Hailie,295,1.4788e-4
2000,F,Haven,295,1.4788e-4
2000,F,Maegan,295,1.4788e-4
2000,F,Maeve,295,1.4788e-4
2000,F,Rocio,295,1.4788e-4
2000,F,Yolanda,295,1.4788e-4
2000,F,Christa,294,1.4738e-4
2000,F,Gabriel,293,1.4688e-4
2000,F,Kari,293,1.4688e-4
2000,F,Noelia,293,1.4688e-4
2000,F,Jeanette,292,1.4637e-4
2000,F,Kaylah,292,1.4637e-4
2000,F,Marianna,292,1.4637e-4
2000,F,Nya,292,1.4637e-4
2000,F,Kennedi,291,1.4587e-4
2000,F,Presley,291,1.4587e-4
2000,F,Yadira,291,1.4587e-4
2000,F,Elissa,290,1.4537e-4
2000,F,Nyah,290,1.4537e-4
2000,F,Shaina,290,1.4537e-4
2000,F,Reilly,289,1.4487e-4
2000,F,Alize,287,1.4387e-4
2000,F,Amara,286,1.4337e-4
2000,F,Arlene,286,1.4337e-4
2000,F,Izabella,285,1.4287e-4
2000,F,Lyric,285,1.4287e-4
2000,F,Aiyana,284,1.4236e-4
2000,F,Allyssa,284,1.4236e-4
2000,F,Drew,283,1.4186e-4
2000,F,Rachelle,283,1.4186e-4
2000,F,Adeline,282,1.4136e-4
2000,F,Jacklyn,282,1.4136e-4
2000,F,Jesse,282,1.4136e-4
2000,F,Citlalli,281,1.4086e-4
2000,F,Giovanna,281,1.4086e-4
2000,F,Liana,281,1.4086e-4
2000,F,Brook,279,1.3986e-4
2000,F,Graciela,279,1.3986e-4
2000,F,Princess,279,1.3986e-4
2000,F,Selina,279,1.3986e-4
2000,F,Chanel,278,1.3936e-4
2000,F,Elyse,278,1.3936e-4
2000,F,Cali,277,1.3886e-4
2000,F,Berenice,276,1.3835e-4
2000,F,Iliana,276,1.3835e-4
2000,F,Jolie,275,1.3785e-4
2000,F,Annalise,274,1.3735e-4
2000,F,Caitlynn,274,1.3735e-4
2000,F,Christiana,274,1.3735e-4
2000,F,Sarina,274,1.3735e-4
2000,F,Cortney,273,1.3685e-4
2000,F,Darlene,273,1.3685e-4
2000,F,Dasia,272,1.3635e-4
2000,F,London,271,1.3585e-4
2000,F,Yvonne,271,1.3585e-4
2000,F,Karley,270,1.3535e-4
2000,F,Shaylee,270,1.3535e-4
2000,F,Kristy,269,1.3485e-4
2000,F,Myah,269,1.3485e-4
2000,F,Ryleigh,269,1.3485e-4
2000,F,Amira,268,1.3434e-4
2000,F,Juanita,268,1.3434e-4
2000,F,Dariana,267,1.3384e-4
2000,F,Teagan,266,1.3334e-4
2000,F,Kiarra,265,1.3284e-4
2000,F,Ryann,265,1.3284e-4
2000,F,Yamilet,265,1.3284e-4
2000,F,Sheridan,264,1.3234e-4
2000,F,Alexys,263,1.3184e-4
2000,F,Baby,263,1.3184e-4
2000,F,Kacey,263,1.3184e-4
2000,F,Shakira,263,1.3184e-4
2000,F,Dianna,262,1.3134e-4
2000,F,Lara,261,1.3083e-4
2000,F,Isabela,259,1.2983e-4
2000,F,Reina,259,1.2983e-4
2000,F,Shirley,259,1.2983e-4
2000,F,Jaycee,258,1.2933e-4
2000,F,Silvia,258,1.2933e-4
2000,F,Tatianna,258,1.2933e-4
2000,F,Eryn,257,1.2883e-4
2000,F,Ingrid,257,1.2883e-4
2000,F,Keara,257,1.2883e-4
2000,F,Randi,257,1.2883e-4
2000,F,Reanna,257,1.2883e-4
2000,F,Kalyn,256,1.2833e-4
2000,F,Lisette,256,1.2833e-4
2000,F,Monserrat,256,1.2833e-4
2000,F,Abril,255,1.2783e-4
2000,F,Ivana,255,1.2783e-4
2000,F,Lori,255,1.2783e-4
2000,F,Darby,254,1.2733e-4
2000,F,Kaela,254,1.2733e-4
2000,F,Maranda,254,1.2733e-4
2000,F,Parker,254,1.2733e-4
2000,F,Darian,253,1.2682e-4
2000,F,Jasmyn,253,1.2682e-4
2000,F,Jaylin,253,1.2682e-4
2000,F,Katia,253,1.2682e-4
2000,F,Ayla,252,1.2632e-4
2000,F,Bridgette,252,1.2632e-4
2000,F,Hillary,252,1.2632e-4
2000,F,Kinsey,252,1.2632e-4
2000,F,Yazmin,252,1.2632e-4
2000,F,Caleigh,251,1.2582e-4
2000,F,Elyssa,251,1.2582e-4
2000,F,Rita,251,1.2582e-4
2000,F,Asha,250,1.2532e-4
2000,F,Dayana,250,1.2532e-4
2000,F,Nikita,250,1.2532e-4
2000,F,Chantel,249,1.2482e-4
2000,F,Reese,249,1.2482e-4
2000,F,Stefanie,249,1.2482e-4
2000,F,Nadine,248,1.2432e-4
2000,F,Samara,248,1.2432e-4
2000,F,Unique,248,1.2432e-4
2000,F,Michele,247,1.2382e-4
2000,F,Sonya,247,1.2382e-4
2000,F,Hazel,246,1.2332e-4
2000,F,Patience,246,1.2332e-4
2000,F,Cielo,245,1.2281e-4
2000,F,Mireya,245,1.2281e-4
2000,F,Paloma,245,1.2281e-4
2000,F,Aryanna,244,1.2231e-4
2000,F,Magdalena,244,1.2231e-4
2000,F,Anaya,243,1.2181e-4
2000,F,Dallas,243,1.2181e-4
2000,F,Norma,243,1.2181e-4
2000,F,Arely,242,1.2131e-4
2000,F,Joelle,242,1.2131e-4
2000,F,Kaia,242,1.2131e-4
2000,F,Misty,242,1.2131e-4
2000,F,Taya,242,1.2131e-4
2000,F,Deasia,241,1.2081e-4
2000,F,Trisha,241,1.2081e-4
2000,F,Elsa,240,1.2031e-4
2000,F,Joana,240,1.2031e-4
2000,F,Alysha,239,1.1981e-4
2000,F,Aracely,239,1.1981e-4
2000,F,Bryana,239,1.1981e-4
2000,F,Dawn,239,1.1981e-4
2000,F,Alex,238,1.1931e-4
2000,F,Brionna,238,1.1931e-4
2000,F,Katerina,236,1.183e-4
2000,F,Ali,235,1.178e-4
2000,F,Bonnie,235,1.178e-4
2000,F,Hadley,235,1.178e-4
2000,F,Martina,235,1.178e-4
2000,F,Maryam,235,1.178e-4
2000,F,Jazmyne,234,1.173e-4
2000,F,Shaniya,234,1.173e-4
2000,F,Alycia,233,1.168e-4
2000,F,Dejah,232,1.163e-4
2000,F,Emmalee,232,1.163e-4
2000,F,Estefania,232,1.163e-4
2000,F,Jakayla,231,1.158e-4
2000,F,Lilliana,231,1.158e-4
2000,F,Nyasia,231,1.158e-4
2000,F,Anjali,230,1.153e-4
2000,F,Daisha,230,1.153e-4
2000,F,Myra,230,1.153e-4
2000,F,Amiya,229,1.1479e-4
2000,F,Belen,229,1.1479e-4
2000,F,Jana,229,1.1479e-4
2000,F,Saige,228,1.1429e-4
2000,F,Aja,227,1.1379e-4
2000,F,Annabel,227,1.1379e-4
2000,F,Scarlett,227,1.1379e-4
2000,F,Destany,226,1.1329e-4
2000,F,Joanne,226,1.1329e-4
2000,F,Aliza,225,1.1279e-4
2000,F,Ashly,225,1.1279e-4
2000,F,Cydney,225,1.1279e-4
2000,F,Fabiola,225,1.1279e-4
2000,F,Gia,225,1.1279e-4
2000,F,Keira,225,1.1279e-4
2000,F,Roxanne,225,1.1279e-4
2000,F,Kaci,224,1.1229e-4
2000,F,Abigale,223,1.1179e-4
2000,F,Abagail,222,1.1128e-4
2000,F,Janiya,222,1.1128e-4
2000,F,Odalys,222,1.1128e-4
2000,F,Aria,221,1.1078e-4
2000,F,Daija,221,1.1078e-4
2000,F,Delia,221,1.1078e-4
2000,F,Kameron,221,1.1078e-4
2000,F,Ashtyn,220,1.1028e-4
2000,F,Dayna,220,1.1028e-4
2000,F,Katy,220,1.1028e-4
2000,F,Lourdes,220,1.1028e-4
2000,F,Raina,220,1.1028e-4
2000,F,Emerald,219,1.0978e-4
2000,F,Kirstin,219,1.0978e-4
2000,F,Marlee,219,1.0978e-4
2000,F,Neha,219,1.0978e-4
2000,F,Beatrice,218,1.0928e-4
2000,F,Blair,218,1.0928e-4
2000,F,Kori,218,1.0928e-4
2000,F,Luisa,218,1.0928e-4
2000,F,Yasmeen,218,1.0928e-4
2000,F,Annamarie,217,1.0878e-4
2000,F,Breonna,217,1.0878e-4
2000,F,Jena,217,1.0878e-4
2000,F,Leann,217,1.0878e-4
2000,F,Rhianna,217,1.0878e-4
2000,F,Yessenia,217,1.0878e-4
2000,F,Breanne,216,1.0828e-4
2000,F,Katlynn,216,1.0828e-4
2000,F,Laisha,216,1.0828e-4
2000,F,Mandy,216,1.0828e-4
2000,F,Amina,215,1.0778e-4
2000,F,Jailyn,215,1.0778e-4
2000,F,Jayde,215,1.0778e-4
2000,F,Jill,215,1.0778e-4
2000,F,Kaylan,215,1.0778e-4
2000,F,Kenna,215,1.0778e-4
2000,F,Antoinette,214,1.0727e-4
2000,F,Rayna,214,1.0727e-4
2000,F,Sky,214,1.0727e-4
2000,F,Iyana,213,1.0677e-4
2000,F,Keeley,213,1.0677e-4
2000,F,Kenia,213,1.0677e-4
2000,F,Maiya,213,1.0677e-4
2000,F,Melisa,213,1.0677e-4
2000,F,Adrian,212,1.0627e-4
2000,F,Marlen,212,1.0627e-4
2000,F,Shianne,212,1.0627e-4
2000,F,Alysia,211,1.0577e-4
2000,F,Audra,211,1.0577e-4
2000,F,Jacquelin,211,1.0577e-4
2000,F,Malaysia,211,1.0577e-4
2000,F,Aubrie,210,1.0527e-4
2000,F,Infant,210,1.0527e-4
2000,F,Kaycee,210,1.0527e-4
2000,F,Kendal,210,1.0527e-4
2000,F,Shelbie,210,1.0527e-4
2000,F,Chana,209,1.0477e-4
2000,F,Kalie,209,1.0477e-4
2000,F,Chelsie,208,1.0427e-4
2000,F,Dalia,208,1.0427e-4
2000,F,Evelin,208,1.0427e-4
2000,F,Janie,208,1.0427e-4
2000,F,Lana,208,1.0427e-4
2000,F,Leanne,208,1.0427e-4
2000,F,Ashlie,207,1.0377e-4
2000,F,Suzanne,207,1.0377e-4
2000,F,Ashanti,206,1.0326e-4
2000,F,Juana,206,1.0326e-4
2000,F,Kelley,206,1.0326e-4
2000,F,Marcella,206,1.0326e-4
2000,F,Tristan,206,1.0326e-4
2000,F,Johana,205,1.0276e-4
2000,F,Lacy,205,1.0276e-4
2000,F,Noel,205,1.0276e-4
2000,F,Bryn,204,1.0226e-4
2000,F,Ivette,204,1.0226e-4
2000,F,Jamya,204,1.0226e-4
2000,F,Mikala,204,1.0226e-4
2000,F,Nyla,204,1.0226e-4
2000,F,Yamile,204,1.0226e-4
2000,F,Jailene,203,1.0176e-4
2000,F,Katlin,203,1.0176e-4
2000,F,Keri,203,1.0176e-4
2000,F,Sarahi,203,1.0176e-4
2000,F,Shauna,203,1.0176e-4
2000,F,Tyanna,203,1.0176e-4
2000,F,Noor,202,1.0126e-4
2000,F,Flor,201,1.0076e-4
2000,F,Makena,201,1.0076e-4
2000,F,Miya,201,1.0076e-4
2000,F,Sade,201,1.0076e-4
2000,F,Natalee,200,1.0026e-4
2000,F,Pearl,200,1.0026e-4
2000,F,Corina,199,9.976e-5
2000,F,Starr,199,9.976e-5
2000,F,Hayleigh,198,9.925e-5
2000,F,Niya,198,9.925e-5
2000,F,Star,198,9.925e-5
2000,F,Baylie,197,9.875e-5
2000,F,Beyonce,197,9.875e-5
2000,F,Carrington,197,9.875e-5
2000,F,Rochelle,197,9.875e-5
2000,F,Roxana,197,9.875e-5
2000,F,Vanesa,197,9.875e-5
2000,F,Charisma,196,9.825e-5
2000,F,Santana,196,9.825e-5
2000,F,Frida,195,9.775e-5
2000,F,Melany,195,9.775e-5
2000,F,Octavia,195,9.775e-5
2000,F,Cameryn,194,9.725e-5
2000,F,Jasmyne,194,9.725e-5
2000,F,Keyla,194,9.725e-5
2000,F,Lilia,194,9.725e-5
2000,F,Lucero,194,9.725e-5
2000,F,Madalynn,194,9.725e-5
2000,F,Jackelyn,193,9.675e-5
2000,F,Libby,193,9.675e-5
2000,F,Makala,193,9.675e-5
2000,F,Danica,192,9.625e-5
2000,F,Halee,192,9.625e-5
2000,F,Liberty,192,9.625e-5
2000,F,Stevie,192,9.625e-5
2000,F,Cailey,191,9.575e-5
2000,F,Charlene,191,9.575e-5
2000,F,Dania,191,9.575e-5
2000,F,Denisse,191,9.575e-5
2000,F,Eunice,191,9.575e-5
2000,F,Iyanna,191,9.575e-5
2000,F,Shana,191,9.575e-5
2000,F,Shyla,191,9.575e-5
2000,F,Tammy,191,9.575e-5
2000,F,Tayla,191,9.575e-5
2000,F,Elisha,190,9.524e-5
2000,F,Judy,190,9.524e-5
2000,F,Kayle,190,9.524e-5
2000,F,Ada,189,9.474e-5
2000,F,Dina,189,9.474e-5
2000,F,Priscila,189,9.474e-5
2000,F,Carleigh,188,9.424e-5
2000,F,Janette,188,9.424e-5
2000,F,Jaylene,188,9.424e-5
2000,F,Latavia,188,9.424e-5
2000,F,Xiomara,188,9.424e-5
2000,F,Caylee,187,9.374e-5
2000,F,Constance,187,9.374e-5
2000,F,Gwyneth,187,9.374e-5
2000,F,Kaytlin,187,9.374e-5
2000,F,Lexis,187,9.374e-5
2000,F,Yajaira,187,9.374e-5
2000,F,Aryana,185,9.274e-5
2000,F,Jocelyne,185,9.274e-5
2000,F,Myranda,185,9.274e-5
2000,F,Tiffani,185,9.274e-5
2000,F,Gladys,184,9.224e-5
2000,F,Kassie,184,9.224e-5
2000,F,Kaylen,184,9.224e-5
2000,F,Mykayla,184,9.224e-5
2000,F,Anabel,183,9.173e-5
2000,F,Beverly,183,9.173e-5
2000,F,Blake,183,9.173e-5
2000,F,Demi,183,9.173e-5
2000,F,Emani,183,9.173e-5
2000,F,Justina,183,9.173e-5
2000,F,Keila,183,9.173e-5
2000,F,Makaila,183,9.173e-5
2000,F,Colette,182,9.123e-5
2000,F,Estefany,182,9.123e-5
2000,F,Jalynn,182,9.123e-5
2000,F,Joslyn,182,9.123e-5
2000,F,Kerry,182,9.123e-5
2000,F,Marisela,182,9.123e-5
2000,F,Miah,182,9.123e-5
2000,F,Anais,181,9.073e-5
2000,F,Cherish,181,9.073e-5
2000,F,Destinie,181,9.073e-5
2000,F,Elle,181,9.073e-5
2000,F,Jennie,181,9.073e-5
2000,F,Lacie,181,9.073e-5
2000,F,Odalis,181,9.073e-5
2000,F,Stormy,181,9.073e-5
2000,F,Daria,180,9.023e-5
2000,F,Halley,180,9.023e-5
2000,F,Lina,180,9.023e-5
2000,F,Tabatha,180,9.023e-5
2000,F,Angeline,179,8.973e-5
2000,F,Hollie,179,8.973e-5
2000,F,Jayme,179,8.973e-5
2000,F,Estefani,178,8.923e-5
2000,F,Jaylynn,178,8.923e-5
2000,F,Maricela,178,8.923e-5
2000,F,Maxine,178,8.923e-5
2000,F,Mina,178,8.923e-5
2000,F,Shaelyn,177,8.873e-5
2000,F,Jessika,176,8.823e-5
2000,F,Maryann,176,8.823e-5
2000,F,Mckinley,176,8.823e-5
2000,F,Alaysia,175,8.772e-5
2000,F,Connie,175,8.772e-5
2000,F,Lidia,175,8.772e-5
2000,F,Samira,175,8.772e-5
2000,F,Shelbi,175,8.772e-5
2000,F,Susanna,175,8.772e-5
2000,F,Betty,174,8.722e-5
2000,F,Iman,174,8.722e-5
2000,F,Mira,174,8.722e-5
2000,F,Sariah,174,8.722e-5
2000,F,Shanice,174,8.722e-5
2000,F,Jaylyn,173,8.672e-5
2000,F,Kristi,173,8.672e-5
2000,F,Serina,173,8.672e-5
2000,F,Shae,173,8.672e-5
2000,F,Taniya,173,8.672e-5
2000,F,Winter,173,8.672e-5
2000,F,Mindy,172,8.622e-5
2000,F,Rhea,172,8.622e-5
2000,F,Tristen,172,8.622e-5
2000,F,Danae,171,8.572e-5
2000,F,Jamia,171,8.572e-5
2000,F,Natalya,171,8.572e-5
2000,F,Siena,171,8.572e-5
2000,F,Areli,170,8.522e-5
2000,F,Daja,170,8.522e-5
2000,F,Jodi,170,8.522e-5
2000,F,Leeann,170,8.522e-5
2000,F,Rianna,170,8.522e-5
2000,F,Yulissa,170,8.522e-5
2000,F,Alyssia,169,8.472e-5
2000,F,Ciarra,169,8.472e-5
2000,F,Delanie,169,8.472e-5
2000,F,Nautica,169,8.472e-5
2000,F,Tamera,169,8.472e-5
2000,F,Tionna,169,8.472e-5
2000,F,Alecia,168,8.422e-5
2000,F,Astrid,168,8.422e-5
2000,F,Breann,168,8.422e-5
2000,F,Journey,168,8.422e-5
2000,F,Kaiya,168,8.422e-5
2000,F,Lynn,168,8.422e-5
2000,F,Zariah,168,8.422e-5
2000,F,Adilene,167,8.371e-5
2000,F,Annalisa,167,8.371e-5
2000,F,Chyanne,167,8.371e-5
2000,F,Jalen,167,8.371e-5
2000,F,Kyara,167,8.371e-5
2000,F,Camilla,166,8.321e-5
2000,F,Giana,166,8.321e-5
2000,F,Monet,166,8.321e-5
2000,F,Priya,166,8.321e-5
2000,F,Akira,165,8.271e-5
2000,F,Cori,165,8.271e-5
2000,F,Fallon,165,8.271e-5
2000,F,Naya,165,8.271e-5
2000,F,Shreya,165,8.271e-5
2000,F,Tanisha,165,8.271e-5
2000,F,Debra,164,8.221e-5
2000,F,Irma,164,8.221e-5
2000,F,Lissette,164,8.221e-5
2000,F,Lorraine,164,8.221e-5
2000,F,Magaly,164,8.221e-5
2000,F,Mahogany,164,8.221e-5
2000,F,Marcela,164,8.221e-5
2000,F,Abrianna,163,8.171e-5
2000,F,Alexi,163,8.171e-5
2000,F,Amaris,163,8.171e-5
2000,F,Cailyn,163,8.171e-5
2000,F,Hali,163,8.171e-5
2000,F,Joan,163,8.171e-5
2000,F,Kelsea,163,8.171e-5
2000,F,Lainey,163,8.171e-5
2000,F,Viridiana,163,8.171e-5
2000,F,Chastity,162,8.121e-5
2000,F,Isabell,162,8.121e-5
2000,F,Maleah,162,8.121e-5
2000,F,Maureen,162,8.121e-5
2000,F,Tasha,162,8.121e-5
2000,F,Terra,162,8.121e-5
2000,F,Beth,161,8.071e-5
2000,F,Elana,161,8.071e-5
2000,F,Ivanna,161,8.071e-5
2000,F,Mariel,161,8.071e-5
2000,F,Shantel,161,8.071e-5
2000,F,Coral,160,8.021e-5
2000,F,Grayson,160,8.021e-5
2000,F,Katheryn,160,8.021e-5
2000,F,Olga,160,8.021e-5
2000,F,Addie,159,7.97e-5
2000,F,Bayleigh,158,7.92e-5
2000,F,Rowan,158,7.92e-5
2000,F,Taliyah,158,7.92e-5
2000,F,Yareli,158,7.92e-5
2000,F,Betsy,157,7.87e-5
2000,F,Geneva,157,7.87e-5
2000,F,Grecia,157,7.87e-5
2000,F,Kristian,157,7.87e-5
2000,F,Kya,157,7.87e-5
2000,F,Leigha,157,7.87e-5
2000,F,Racheal,157,7.87e-5
2000,F,Tamya,157,7.87e-5
2000,F,Yoselin,157,7.87e-5
2000,F,Alea,156,7.82e-5
2000,F,Annemarie,156,7.82e-5
2000,F,Breeanna,156,7.82e-5
2000,F,Harlee,156,7.82e-5
2000,F,Marlena,156,7.82e-5
2000,F,Shay,156,7.82e-5
2000,F,Zion,156,7.82e-5
2000,F,Citlali,155,7.77e-5
2000,F,Colby,155,7.77e-5
2000,F,Julisa,155,7.77e-5
2000,F,Simran,155,7.77e-5
2000,F,Yaritza,155,7.77e-5
2000,F,Cathryn,154,7.72e-5
2000,F,Griselda,154,7.72e-5
2000,F,Jessenia,154,7.72e-5
2000,F,Lucille,154,7.72e-5
2000,F,Annabella,153,7.67e-5
2000,F,Dara,153,7.67e-5
2000,F,Kala,153,7.67e-5
2000,F,Madysen,153,7.67e-5
2000,F,Micayla,153,7.67e-5
2000,F,Sommer,153,7.67e-5
2000,F,Haily,152,7.62e-5
2000,F,Karyme,152,7.62e-5
2000,F,Lisbeth,152,7.62e-5
2000,F,Shanna,152,7.62e-5
2000,F,Brittani,151,7.569e-5
2000,F,China,151,7.569e-5
2000,F,Daijah,151,7.569e-5
2000,F,Danika,151,7.569e-5
2000,F,Kerri,151,7.569e-5
2000,F,Keyanna,151,7.569e-5
2000,F,Monika,151,7.569e-5
2000,F,Triniti,151,7.569e-5
2000,F,Cailin,150,7.519e-5
2000,F,Isela,150,7.519e-5
2000,F,Kalli,150,7.519e-5
2000,F,Amalia,149,7.469e-5
2000,F,Brea,149,7.469e-5
2000,F,Dajah,149,7.469e-5
2000,F,Jolene,149,7.469e-5
2000,F,Kaylea,149,7.469e-5
2000,F,Mason,149,7.469e-5
2000,F,Rivka,149,7.469e-5
2000,F,Yessica,149,7.469e-5
2000,F,Bobbie,148,7.419e-5
2000,F,Tyana,148,7.419e-5
2000,F,Elsie,147,7.369e-5
2000,F,Nathaly,147,7.369e-5
2000,F,Shelly,147,7.369e-5
2000,F,Billie,146,7.319e-5
2000,F,Chantal,146,7.319e-5
2000,F,Jami,146,7.319e-5
2000,F,Kaytlyn,146,7.319e-5
2000,F,Pauline,146,7.319e-5
2000,F,Aidan,145,7.269e-5
2000,F,Aleena,145,7.269e-5
2000,F,Danyelle,145,7.269e-5
2000,F,Jaylen,145,7.269e-5
2000,F,Katya,145,7.269e-5
2000,F,Kendyl,145,7.269e-5
2000,F,Lesli,145,7.269e-5
2000,F,Lola,145,7.269e-5
2000,F,Mari,145,7.269e-5
2000,F,Analisa,144,7.218e-5
2000,F,Kalista,144,7.218e-5
2000,F,Kayleen,144,7.218e-5
2000,F,Kortney,144,7.218e-5
2000,F,Kristyn,144,7.218e-5
2000,F,Luna,144,7.218e-5
2000,F,Brieanna,143,7.168e-5
2000,F,Corrine,143,7.168e-5
2000,F,Harlie,143,7.168e-5
2000,F,Cloe,142,7.118e-5
2000,F,Jackie,142,7.118e-5
2000,F,Kalee,142,7.118e-5
2000,F,Leandra,142,7.118e-5
2000,F,Magali,142,7.118e-5
2000,F,Shamya,142,7.118e-5
2000,F,Tatiyana,142,7.118e-5
2000,F,Zainab,142,7.118e-5
2000,F,Aliah,141,7.068e-5
2000,F,Alliyah,141,7.068e-5
2000,F,Anisa,141,7.068e-5
2000,F,Elexis,141,7.068e-5
2000,F,Ireland,141,7.068e-5
2000,F,Jala,141,7.068e-5
2000,F,Kylah,141,7.068e-5
2000,F,Marion,141,7.068e-5
2000,F,Mercedez,141,7.068e-5
2000,F,Alyse,140,7.018e-5
2000,F,Annmarie,140,7.018e-5
2000,F,Azaria,140,7.018e-5
2000,F,Gissel,140,7.018e-5
2000,F,Jacy,140,7.018e-5
2000,F,Joann,140,7.018e-5
2000,F,Kiya,140,7.018e-5
2000,F,Liza,140,7.018e-5
2000,F,Macayla,140,7.018e-5
2000,F,Britany,139,6.968e-5
2000,F,Kristal,139,6.968e-5
2000,F,Maren,139,6.968e-5
2000,F,Acacia,138,6.918e-5
2000,F,Alli,138,6.918e-5
2000,F,Christen,138,6.918e-5
2000,F,Deana,138,6.918e-5
2000,F,Makaela,138,6.918e-5
2000,F,Makenzi,138,6.918e-5
2000,F,Tonya,138,6.918e-5
2000,F,Dahlia,137,6.868e-5
2000,F,Keyana,137,6.868e-5
2000,F,Krysta,137,6.868e-5
2000,F,Nallely,137,6.868e-5
2000,F,Phoenix,137,6.868e-5
2000,F,Rosemarie,137,6.868e-5
2000,F,Emerson,136,6.817e-5
2000,F,Jaci,136,6.817e-5
2000,F,Jacie,136,6.817e-5
2000,F,Jalisa,136,6.817e-5
2000,F,Joseline,136,6.817e-5
2000,F,Karsyn,136,6.817e-5
2000,F,Keisha,136,6.817e-5
2000,F,Marianne,136,6.817e-5
2000,F,Maryjane,136,6.817e-5
2000,F,Terri,136,6.817e-5
2000,F,Tyasia,136,6.817e-5
2000,F,Yamileth,136,6.817e-5
2000,F,Amiyah,135,6.767e-5
2000,F,Darcy,135,6.767e-5
2000,F,Galilea,135,6.767e-5
2000,F,Georgina,135,6.767e-5
2000,F,Harper,135,6.767e-5
2000,F,Tasia,135,6.767e-5
2000,F,Adia,134,6.717e-5
2000,F,Bree,134,6.717e-5
2000,F,Ivory,134,6.717e-5
2000,F,Kierstin,134,6.717e-5
2000,F,Meadow,134,6.717e-5
2000,F,Nathalia,134,6.717e-5
2000,F,Xochitl,134,6.717e-5
2000,F,Adelaide,133,6.667e-5
2000,F,Amberly,133,6.667e-5
2000,F,Calli,133,6.667e-5
2000,F,Deandra,133,6.667e-5
2000,F,Desire,133,6.667e-5
2000,F,Kimberlee,133,6.667e-5
2000,F,Mackenna,133,6.667e-5
2000,F,Mallorie,133,6.667e-5
2000,F,Anisha,132,6.617e-5
2000,F,Brigid,132,6.617e-5
2000,F,Franchesca,132,6.617e-5
2000,F,Janna,132,6.617e-5
2000,F,Jocelynn,132,6.617e-5
2000,F,Keanna,132,6.617e-5
2000,F,Kia,132,6.617e-5
2000,F,Mae,132,6.617e-5
2000,F,Makiya,132,6.617e-5
2000,F,Yahaira,132,6.617e-5
2000,F,Adamaris,131,6.567e-5
2000,F,Ania,131,6.567e-5
2000,F,Ivonne,131,6.567e-5
2000,F,Janaya,131,6.567e-5
2000,F,Kai,131,6.567e-5
2000,F,Karah,131,6.567e-5
2000,F,Marin,131,6.567e-5
2000,F,Penelope,131,6.567e-5
2000,F,Rosalie,131,6.567e-5
2000,F,Aleigha,130,6.517e-5
2000,F,Ashli,130,6.517e-5
